bug_id,pr_number,title,author,created,closed,labels
8321410,16984,8321410: Shenandoah: Remove ShenandoahSuspendibleWorkers flag,shipilev,2023-12-05,2023-12-06,integrated|hotspot-gc|shenandoah
8321206,16986,8321206: Make Locale related system properties `StaticProperty`,naotoj,2023-12-05,2023-12-08,integrated|hotspot-runtime|core-libs|i18n
8321470,16987,8321470: ThreadLocal.nextHashCode can be static final,bokken,2023-12-06,2023-12-07,integrated|core-libs
8321073,16988,JDK-8321073: Defer policy of disabling annotation processing by default,jddarcy,2023-12-06,2023-12-06,integrated|compiler
8321308,16989,8321308: AArch64: Fix matching predication for cbz/cbnz,fg1417,2023-12-06,2024-06-12,integrated|hotspot-compiler
8338442,16991,8338442: AArch64: Clean up IndOffXX type and let legitimize_address() fix out-of-range operands,fg1417,2023-12-06,2024-08-15,integrated|hotspot-compiler
8321279,16992,8321279: Implement hashCode() in Heap-X-Buffer.java.template,stsypanov,2023-12-06,2023-12-13,integrated|nio
8321387,16993,"8321387: SegmentAllocator:allocateFrom(AddressLayout, MemorySegment) does not throw stated UnsupportedOperationException",minborg,2023-12-06,2023-12-11,integrated|core-libs
8321371,16994,8321371: SpinPause() not implemented for bsd_aarch64/macOS,fbredber,2023-12-06,2024-01-08,integrated|hotspot-runtime
8321468,16995,8321468: Remove StringUTF16::equals,cl4es,2023-12-06,2024-02-05,integrated|hotspot|core-libs
8316657,16996,8316657: Support whitebox testing in microbenchmarks,magicus,2023-12-06,2023-12-11,integrated|build
8320538,16997,JDK-8320538: Obsolete CSS styles in collection framework doc-file,hns,2023-12-06,2023-12-07,integrated|core-libs
8263256,16998,JDK-8263256: Test java/net/Inet6Address/serialize/Inet6AddressSerializationTest.java fails due to dynamic reconfigurations of network interface during test,msheppar,2023-12-06,2023-12-07,integrated|net
8321467,16999,"8321467: MemorySegment.setString(long, String, Charset) throws IAE(Misaligned access)",mcimadamore,2023-12-06,2023-12-07,integrated|core-libs
8320805,17000,8320805: JFR: Create view for deprecated methods,egahlin,2023-12-06,2023-12-07,integrated|hotspot-jfr
8321164,17001,8321164: javac with annotation processor throws AssertionError: Filling jrt:/... during JarFileObject[/...],lahodaj,2023-12-06,2023-12-07,integrated|compiler
8320597,17002,8320597: RSA signature verification fails on signed data that does not encode params correctly,wangweij,2023-12-06,2023-12-07,integrated|security
8321484,17003,JDK-8321484: Make TestImplicitlyDeclaredClasses release independent,jddarcy,2023-12-06,2023-12-06,integrated|javadoc
8321409,17004,8321409: Console read line with zero out should zero out underlying buffer in JLine (redux),naotoj,2023-12-06,2023-12-07,integrated|core-libs
8321474,17005,8321474: TestAutoCreateSharedArchiveUpgrade.java should be updated with JDK 21,matias9927,2023-12-06,2023-12-12,integrated|hotspot-runtime
8320276,17006,8320276: Improve class initialization barrier in TemplateTable::_new,matias9927,2023-12-06,2024-01-03,integrated|hotspot
8321485,17007,8321485: remove serviceability/attach/ConcAttachTest.java from problemlist on macosx,plummercj,2023-12-06,2023-12-08,integrated|serviceability
8321180,17008,8321180: Condition for non-latin1 string size too large exception is off by one,RogerRiggs,2023-12-06,2023-12-12,integrated|core-libs
8321429,17009,"8321429: (fc) FileChannel.lock creates a FileKey containing two long index values, they could be stored as int values",bplb,2023-12-07,2023-12-08,integrated|nio
8270269,17010,8270269: Desktop.browse method fails if earlier CoInitialize call as COINIT_MULTITHREADED,mrserb,2023-12-07,2023-12-12,integrated|client
8311218,17011,8311218: fatal error: stuck in JvmtiVTMSTransitionDisabler::VTMS_transition_disable,sspitsyn,2023-12-07,2023-12-19,integrated|serviceability|hotspot|core-libs|graal
,17012,8321505 JFR: Update views,egahlin,2023-12-07,2023-12-07,integrated|hotspot-jfr
8321422,17013,8321422: Test gc/g1/pinnedobjs/TestPinnedObjectTypes.java times out after completion,tschatzl,2023-12-07,2023-12-12,integrated|hotspot-gc
8321519,17016,8321519: Typo in exception message,djelinski,2023-12-07,2023-12-07,integrated|hotspot-runtime|nio|client
8321515,17017,8321515: ARM32: Move method resolution information out of the cpCache properly,voitylov,2023-12-07,2023-12-13,integrated|hotspot
8316454,17018,8316454: JFR break locale settings,egahlin,2023-12-07,2023-12-07,integrated|hotspot-jfr
8321539,17020,8321539: Minimal build is broken by JDK-8320935,iklam,2023-12-07,2023-12-08,integrated|hotspot-runtime
8321892,17021,8321892: Typo in log message logged by src/hotspot/share/nmt/virtualMemoryTracker.cpp,stevenschlansker,2023-12-07,2023-12-16,integrated|hotspot
8312307,17022,8312307: Obsoleted code in hb-jdk-font.cc,prrace,2023-12-07,2023-12-08,integrated|client
8321480,17023,8321480: ISO 4217 Amendment 176 Update,justin-curtis-lu,2023-12-07,2023-12-14,integrated|core-libs|i18n
8286827,17024,8286827: BogusColorSpace methods return wrong array,prrace,2023-12-07,2023-12-07,integrated|client
8288712,17025,8288712: Typo in javadoc in javax.imageio.ImageReader.java,prrace,2023-12-07,2023-12-07,integrated|client
8316197,17026,8316197: Make tracing of inline cache available in unified logging,yftsai,2023-12-07,2023-12-18,integrated|hotspot
8321557,17027,8321557: Move SOURCE line verification for OracleJDK out of OpenJDK,erikj79,2023-12-07,2023-12-12,integrated|build
8321560,17028,8321560: [BACKOUT] 8299426: Heap dump does not contain virtual Thread stack references,alexmenkov,2023-12-08,2023-12-08,integrated|serviceability|hotspot-runtime
,17029,8320343 : Generate GIF images for AbstractButton/5049549/bug5049549.java,Renjithkannath,2023-12-08,2024-01-02,integrated|client
,17030,8307246 : Printing: banded raster path doesn't account for device offset values,vtstydev,2023-12-08,2024-02-19,integrated|client
8316738,17031,8316738: java/net/httpclient/HttpClientLocalAddrTest.java failed in timeout,jaikiran,2023-12-08,2023-12-08,integrated|net
8312150,17032,8312150: Remove -Xnoagent option,jaikiran,2023-12-08,2023-12-14,integrated|hotspot-runtime
8321597,17033,8321597: Use .template consistently for files treated as templates by the build,magicus,2023-12-08,2023-12-08,integrated|build
8321594,17034,8321594: NativeThreadSet should use placeholder for virtual threads,AlanBateman,2023-12-08,2023-12-12,integrated|nio
8321582,17035,8321582: yield <primitive-type>.class not parsed correctly.,lahodaj,2023-12-08,2023-12-11,integrated|compiler
8320790,17036,JDK-8320790: Update --release 22 symbol information for JDK 22 build 27,jddarcy,2023-12-08,2023-12-08,integrated|compiler
8187634,17037,"8187634: keystore.getCertificateAlias(cert) returns original alias, inconsistent with fix of JDK-6483657",wangweij,2023-12-08,2023-12-20,integrated|security
8321616,17038,8321616: Retire binary test vectors in test/jdk/java/util/zip/ZipFile,eirbjo,2023-12-08,2024-01-11,integrated|core-libs
8321599,17039,JDK-8321599 Data loss in AVX3 Base64 decoding,asgibbons,2023-12-08,2024-01-04,integrated|hotspot-compiler
8321565,17040,JDK-8321565: [REDO] Heap dump does not contain virtual Thread stack references,alexmenkov,2023-12-08,2023-12-13,integrated|serviceability|hotspot-runtime
8321621,17041,JDK-8321621: Update JCov version to 3.0.16,shurymury,2023-12-08,2023-12-12,integrated|build
8321631,17042,8321631: Fix comments in access.hpp,lgxbslgx,2023-12-09,2023-12-12,integrated|hotspot
8317721,17046,8317721: RISC-V: Implement CRC32 intrinsic,ArsenyBochkarev,2023-12-11,2024-07-01,integrated|hotspot-compiler
8321688,17047,8321688: Build on linux with GCC 7.5.0 fails after 8319577,lgxbslgx,2023-12-11,2023-12-20,integrated|core-libs
8321648,17048,8321648: Integral gather optimized mask computation.,jatin-bhateja,2023-12-11,2023-12-19,integrated|hotspot-compiler
8321713,17049,8321713: Harmonize executeTestJvm with create[Limited]TestJavaProcessBuilder,stefank,2023-12-11,2024-01-03,integrated|serviceability|hotspot|core-libs|i18n|security
8320317,17050,8320317: ObjectMonitor NotRunnable is not really an optimization,fbredber,2023-12-11,2024-01-08,integrated|hotspot-runtime
8321641,17051,8321641: ClassFile ModuleAttribute.ModuleAttributeBuilder::moduleVersion spec contains a copy-paste error,asotona,2023-12-11,2023-12-11,integrated|core-libs
8321718,17052,8321718: ProcessTools.executeProcess calls waitFor before logging,stefank,2023-12-11,2024-01-03,integrated|hotspot-runtime|core-libs
8259550,17053,8259550: The content of the print out displayed incomplete with the NimbusLAF,TejeshR13,2023-12-11,2024-01-31,integrated|client
8311306,17054,8311306: Test com/sun/management/ThreadMXBean/ThreadCpuTimeArray.java failed: out of expected range,kevinjwalls,2023-12-11,2023-12-12,integrated|serviceability|jmx
8321729,17055,8321729: Remove 'orb' field in RMIConnector,kevinjwalls,2023-12-11,2023-12-12,integrated|serviceability|jmx
8321400,17056,8321400: java/foreign/TestStubAllocFailure.java fails with code cache exhaustion,JornVernee,2023-12-11,2023-12-13,integrated|core-libs
8321514,17057,8321514: UTF16 string gets constructed incorrectly from codepoints if CompactStrings is not enabled,voitylov,2023-12-11,2023-12-14,integrated|core-libs
8321540,17058,8321540: ClassSignature.parseFrom() throws StringIndexOutOfBoundsException for invalid signatures,asotona,2023-12-11,2024-01-02,integrated|core-libs
8321802,17059,8321802: (zipfs) Add validation of incorrect LOC signature in ZipFileSystem,eirbjo,2023-12-11,2023-12-22,integrated|nio|core-libs
8202598,17060,8202598: keytool -certreq output contains inconsistent line separators,wangweij,2023-12-11,2023-12-14,integrated|security
8321561,17061,8321561: (fs) Clarify non-atomic behavior of Files.move,bplb,2023-12-11,2024-01-17,integrated|nio
8320458,17062,JDK-8320458: Improve structural navigation in API documentation,hns,2023-12-11,2024-01-18,integrated|build|javadoc
8321808,17063,8321808: G1: Use unsigned type for non-negative G1 flags,albertnetymk,2023-12-11,2023-12-13,integrated|hotspot-gc
8321683,17064,8321683: Tests fail with AssertionError in RangeWithPageSize,stefank,2023-12-11,2023-12-22,integrated|hotspot-runtime
8320919,17065,8320919: Clarify Locale related system properties,naotoj,2023-12-11,2024-01-09,integrated|core-libs|i18n
8321812,17067,8321812: Update GC tests to use execute[Limited]TestJava,stefank,2023-12-11,2024-01-05,integrated|hotspot-gc|shenandoah
8321814,17068,8321814: G1: Remove unused G1RemSetScanState::_collection_set_iter_state,albertnetymk,2023-12-11,2023-12-12,integrated|hotspot-gc
8164094,17069,JDK-8164094: javadoc allows to create a @link to a non-existent method,hns,2023-12-11,2024-02-20,integrated|javadoc|compiler
8320575,17070,8320575: generic type information lost on mandated parameters of record's compact constructors,vicente-romero-oracle,2023-12-11,2024-05-24,integrated|core-libs
8321823,17071,8321823: Remove redundant PhaseGVN transform_no_reclaim,caojoshua,2023-12-12,2023-12-15,integrated|hotspot-compiler
8321542,17072,8321542: C2: Missing ChaCha20 stub for x86_32 leads to crashes,jnimeh,2023-12-12,2023-12-12,integrated|hotspot|security
8320200,17073,JDK-8320200: Use Elements predicates for record constructors to improve print output,jddarcy,2023-12-12,2023-12-12,integrated|compiler
8321827,17074,JDK-8321827: Remove unnecessary suppress warnings annotations from the printing processor,jddarcy,2023-12-12,2023-12-12,integrated|compiler
8321825,17075,8321825: Remove runtime/CompressedOops/CompressedClassPointers.java from the ProblemList,dholmes-ora,2023-12-12,2023-12-12,integrated|hotspot-runtime
8321739,17076,"8321739: Source launcher fails with ""Not a directory"" error",sormuras,2023-12-12,2023-12-12,integrated|compiler
8293623,17077,8293623: Simplify G1ConcurrentRefineThreadControl,LizBing,2023-12-12,2023-12-21,integrated|hotspot-gc
8321889,17078,JDK-8321889: JavaDoc method references with wrong (nested) type,hns,2023-12-12,2023-12-12,integrated|core-libs|security|compiler
8321786,17079,"8321786: SegmentAllocator:allocateFrom(ValueLayout, MemorySegment,ValueLayout,long,long) spec mismatch in exception scenario",minborg,2023-12-12,2024-01-08,integrated|core-libs
8293622,17080,8293622: Cleanup use of G1ConcRefinementThreads,LizBing,2023-12-12,2023-12-13,integrated|hotspot-gc
8187759,17081,8187759: Background not refreshed when painting over a transparent JFrame,TejeshR13,2023-12-12,2024-02-21,integrated|client
8314515,17082,"8314515: java/util/concurrent/SynchronousQueue/Fairness.java failed with ""Error: fair=false i=8 j=0""",viktorklang-ora,2023-12-12,2024-01-11,integrated|core-libs
8321820,17083,8321820: TestLoadNIdeal fails on 32-bit because -XX:+UseCompressedOops is not recognized,dlunde,2023-12-13,2023-12-14,integrated|hotspot-compiler
8321973,17084,8321973: Parallel: Remove unused methods in AdaptiveSizePolicy,albertnetymk,2023-12-13,2023-12-13,integrated|hotspot-gc
8321974,17085,8321974: Crash in ciKlass::is_subtype_of because TypeAryPtr::_klass is not initialized,TobiHartmann,2023-12-13,2023-12-14,integrated|hotspot-compiler
8321975,17086,JDK-8321975: Print when add_reserved_region fails even in product mode,johan-sjolen,2023-12-13,2023-12-18,integrated|hotspot-runtime
,17088,8318971 : Better Error Handling for Jar Tool When Processing Non-existent Files,weibxiao,2023-12-13,2024-01-09,integrated|core-libs
8259637,17089,8259637: java.io.File.getCanonicalPath() returns different values for same path,bplb,2023-12-13,2023-12-18,integrated|core-libs
8322027,17090,8322027: One XMLStreamException constructor fails to initialize cause,archiecobbs,2023-12-13,2024-01-02,integrated|core-libs
8322034,17091,8322034: Parallel: Remove unused methods in PSAdaptiveSizePolicy,albertnetymk,2023-12-13,2023-12-14,integrated|hotspot-gc
8321933,17092,8321933: TestCDSVMCrash.java spawns two processes,matias9927,2023-12-13,2023-12-18,integrated|hotspot-runtime
8320279,17093,8320279: Link issues in java.xml module-info.java,JoeWang-Java,2023-12-13,2023-12-14,integrated|core-libs
8318563,17094,JDK-8318563: GetClassFields should not use random access to field,alexmenkov,2023-12-13,2024-01-12,integrated|serviceability|hotspot
8322018,17095,8322018: Test java/lang/String/CompactString/MaxSizeUTF16String.java fails with -Xcomp,RogerRiggs,2023-12-13,2023-12-15,integrated|core-libs
8322041,17096,8322041: JDK 22 RDP1 L10n resource files update,alisenchung,2023-12-13,2023-12-16,integrated|core-libs|javadoc|compiler
8322040,17097,8322040: Missing array bounds check in ClassReader.parameter,cushon,2023-12-13,2023-12-15,integrated|compiler
8321958,17098,8321958: @param/@return descriptions of ZoneRules#isDaylightSavings() are incorrect,naotoj,2023-12-13,2023-12-15,integrated|core-libs|i18n
8322057,17099,8322057: Memory leaks in creating jfr symbol array,zhengyu123,2023-12-14,2023-12-14,integrated|hotspot-jfr
8322065,17101,8322065: Initial nroff manpage generation for JDK 23,dholmes-ora,2023-12-14,2023-12-14,integrated|serviceability|hotspot|core-libs|net|javadoc|security|compiler|kulla
8321940,17102,8321940: Improve CDSHeapVerifier in handling of interned strings,iklam,2023-12-14,2023-12-18,integrated|hotspot-runtime
8321972,17103,8321972: test runtime/Unsafe/InternalErrorTest.java timeout on linux-riscv64 platform,zifeihan,2023-12-14,2023-12-21,integrated|hotspot
8321984,17106,JDK-8321984: IGV: Upgrade to Netbeans Platform 20,tobiasholenstein,2023-12-14,2024-01-22,integrated|hotspot-compiler
8309981,17107,8309981: Remove expired flags in JDK 23,dholmes-ora,2023-12-14,2023-12-14,integrated|hotspot
8294960,17108,8294960: Convert java.base/java.lang.invoke package to use the Classfile API to generate lambdas and method handles,asotona,2023-12-14,2024-06-19,integrated|core-libs
8322089,17109,8322089: Parallel: Remove PSAdaptiveSizePolicy::set_survivor_size,albertnetymk,2023-12-14,2023-12-18,integrated|hotspot-gc
8322097,17110,8322097: Serial: Refactor CardTableRS::find_first_clean_card,albertnetymk,2023-12-14,2023-12-18,integrated|hotspot-gc
