bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,changed_files,additions,deletions
,1374,Merge jdk,MrSimms,2025-02-24,2025-02-24,integrated|clean,Oracle,,0,,,
8350509,1375,8350509: [lworld] Test MHZeroValue is obsolete,RogerRiggs,2025-02-24,2025-02-24,integrated,Oracle,US,0,,,
,1376,Merge jdk,MrSimms,2025-02-25,2025-02-25,integrated|clean,Oracle,,0,,,
8350641,1377,8350641: [lworld] NULL rather than nullptr still in Valhalla project repo,MrSimms,2025-02-25,2025-02-25,integrated,Oracle,,0,,,
,1378,Merge jdk,MrSimms,2025-02-25,2025-02-25,integrated|clean,Oracle,,0,,,
8350630,1379,8350630: [lworld] ObjBufferAllocator::initialize fails with assert(has_klass_gap()) failed: precondition,fparain,2025-02-25,2025-02-25,integrated,Oracle,,0,,,
8350763,1380,8350763: [lworld] InlineKlass::flat_array_klass hits assert(has_non_atomic_layout()) failed: Must be,fparain,2025-02-26,2025-02-26,integrated,Oracle,,0,,,
,1381,[lworld] ValueGetObjectHashCodeTest needs -XX:+UnlockDiagnosticVMOptions,TobiHartmann,2025-02-27,2025-02-27,integrated,Oracle,DE,0,,,
8348970,1382,8348970: [lworld] Runtime: Update Valhalla with UseCompactObjectHeaders for oop->klass load/stores,MrSimms,2025-02-27,2025-02-28,integrated,Oracle,,1,,,
8350901,1383,8350901: [lworld] Substitutability check is broken for non-flat fields,RogerRiggs,2025-02-27,2025-02-28,integrated,Oracle,US,1,,,
,1384,Merge jdk,MrSimms,2025-02-28,2025-02-28,integrated,Oracle,,0,,,
8350961,1385,8350961: [lworld] Some VarHandles tests fail when field flattening is not applied,liach,2025-02-28,2025-02-28,integrated,Oracle,US,0,,,
8350872,1386,8350872: [lworld] Field is flattened although -XX:-UseFieldFlattening is set,fparain,2025-02-28,2025-02-28,integrated,Oracle,,0,,,
8351006,1387,8351006: [lworld] Refactor LoadNode::Identity of an InlineType into can_see_stored_value,merykitty,2025-03-02,2025-03-11,integrated,Independent,,9,,,
8351037,1388,8351037: [lworld] Crashing in CodeBlob::print_value_on(),MrSimms,2025-03-03,2025-03-03,integrated,Oracle,,0,,,
8353746,1389,8353746: [lworld] Remove the default value and @ImplictlyConstructible annotation,fparain,2025-03-04,2025-04-04,integrated,Oracle,,31,,,
8351217,1390,8351217: [lworld] instance field initializers should be executed immediately upon entry to a non-this-calling constructor,vicente-romero-oracle,2025-03-05,2025-03-05,integrated,Oracle,US,0,,,
8351432,1391,8351432: [lworld] Update nsk/jvmti/GetObjectMonitorUsage/objmonusage007.java to don't faile with compilation error,lmesnik,2025-03-07,2025-03-10,integrated,Oracle,US,3,,,
8351441,1392,8351441: [lworld] ClassFile API support generating stack maps for strict field assignment,liach,2025-03-07,2025-03-12,integrated,Oracle,US,5,,,
8351483,1393,8351483: [lworld] Field offset verification fails,fparain,2025-03-10,2025-03-10,integrated,Oracle,,0,,,
,1394,Merge jdk,MrSimms,2025-03-11,2025-03-11,integrated|clean,Oracle,,0,,,
8351550,1396,8351550: [lworld] Some bootstrap methods/lambda factories fail with -XX:+UseNullableValueFlattening,fparain,2025-03-12,2025-03-12,integrated,Oracle,,0,,,
8341767,1397,"8341767: [lworld] JIT support for nullable, atomic, flat arrays",TobiHartmann,2025-03-13,2025-03-14,integrated,Oracle,DE,1,,,
8351951,1398,8351951: [lworld] javac should issue an error if a strict instance field has not been initialized before the super invocation,vicente-romero-oracle,2025-03-13,2025-03-13,integrated,Oracle,US,0,,,
8351979,1400,8351979: Improve verification error messages for strict fields,matias9927,2025-03-14,2025-03-17,integrated,Oracle,US,3,,,
,1401,Adjustment and new API for VarHandles,fparain,2025-03-14,2025-03-14,integrated,Oracle,,0,,,
8351569,1402,8351569: [lworld] Revisit atomic access modes in flat var handles,mcimadamore,2025-03-19,2025-03-24,integrated,Oracle,GB,5,,,
8334484,1403,8334484: [lworld] new translation strategy for instance field initializers,vicente-romero-oracle,2025-03-19,2025-04-01,integrated,Oracle,US,13,,,
8352613,1404,8352613: [lworld] New Unsafe API for special array creation needed by VarHandle,fparain,2025-03-21,2025-03-21,integrated,Oracle,,0,,,
8352647,1406,8352647: [lworld] Remove larval InlineTypeNode in Unsafe intrinsics,merykitty,2025-03-23,2025-04-07,integrated,Independent,,15,,,
8374800,1407,8374800: [lworld] Add a NULLABLE_NON_ATOMIC_FLAT layout,fparain,2025-03-24,2026-01-22,integrated,Oracle,,304,,,
8352892,1408,8352892: [lworld] javac is issuing a compiler error for a method that just sets a strict field,vicente-romero-oracle,2025-03-25,2025-03-26,integrated,Oracle,US,1,,,
8350632,1410,8350632: [lworld] Parse::array_store_check() assert introduced by 8348411 fails,chhagedorn,2025-03-26,2025-03-26,integrated,Oracle,SE,0,,,
8352727,1412,8352727: [lworld] Remove or replace obsolete StressInlineTypeReturnedAsFields flag from tests,chhagedorn,2025-03-27,2025-03-31,integrated,Oracle,SE,4,,,
8353186,1413,8353186: [lworld] Disable failing tests after JDK-8351569,chhagedorn,2025-03-28,2025-03-28,integrated,Oracle,SE,0,,,
8353639,1414,8353639: [lworld] IGV: Fix broken type info filter with TypeAryPtr::_field_offset,chhagedorn,2025-04-03,2025-04-03,integrated,Oracle,SE,0,,,
8353664,1415,8353664: [lworld] missing code for fix for JDK-8334484,vicente-romero-oracle,2025-04-03,2025-04-03,integrated,Oracle,US,0,,,
8353212,1417,8353212: [lworld] TestFlatArrayAliasesCardMark.java crashes when run with -XX:+UseAtomicValueFlattening,TobiHartmann,2025-04-04,2025-04-04,integrated,Oracle,DE,0,,,
8353202,1418,8353202: [lworld] TestArrays.java crashes with -XX:+UseNullableValueFlattening,TobiHartmann,2025-04-04,2025-04-08,integrated,Oracle,DE,4,,,
,1419,Merge jdk,MrSimms,2025-04-04,2025-04-04,integrated|clean,Oracle,,0,,,
,1420,Remove last use of the default value,fparain,2025-04-04,2025-04-04,integrated,Oracle,,0,,,
8353752,1421,8353752: [lworld] Remove handcoded offsets of field offsets for boxing classes,fparain,2025-04-04,2025-04-04,integrated,Oracle,,0,,,
8336795,1422,8336795: [lworld] JNI MonitorEnter doesn't return the right value when it throws an exception,fparain,2025-04-07,2025-04-07,integrated,Oracle,,0,,,
,1423,Merge jdk,MrSimms,2025-04-08,2025-04-09,integrated,Oracle,,1,,,
8354068,1424,8354068: [lworld] Fold strict final fields more aggressively,merykitty,2025-04-08,2025-04-28,integrated,Independent,,20,,,
8353717,1426,8353717: [lworld] Complete merge of 8350756,chhagedorn,2025-04-10,2025-04-10,integrated,Oracle,SE,0,,,
8341761,1427,8341761: Update JNI methods to support new field and array layouts,fparain,2025-04-10,2025-04-11,integrated,Oracle,,1,,,
8353195,1428,8353195: [lworld] Several failures with -XX:+UseNullableValueFlattening,TobiHartmann,2025-04-11,2025-04-22,integrated,Oracle,DE,11,,,
,1429,Merge jdk,MrSimms,2025-04-14,2025-04-14,integrated|clean,Oracle,,0,,,
8354366,1430,8354366: [lworld] VirtualObjectDebugInfoTest fails after merging jdk-25+16,MrSimms,2025-04-14,2025-05-22,integrated,Oracle,,38,,,
,1431,Merge jdk,MrSimms,2025-04-14,2025-04-15,integrated|clean,Oracle,,1,,,
8354728,1432,8354728: [lworld] Langtools work to update strict implementation to latest,liach,2025-04-15,2025-04-28,integrated,Oracle,US,13,,,
8354852,1433,8354852: [lworld] invalid interval when copying elements in arraycopy,fparain,2025-04-16,2025-04-16,integrated,Oracle,,0,,,
8350515,1434,8350515: [lworld] CheckedType replaced by NullRestricted,RogerRiggs,2025-04-16,2025-04-17,integrated,Oracle,US,1,,,
,1436,Merge lworld,jatin-bhateja,2025-04-17,2025-04-17,integrated|clean,Intel,IN,0,,,
8354981,1437,8354981: [lworld] Atomic flat stores need preceding CPUMemBar,merykitty,2025-04-17,2025-04-23,integrated,Independent,,6,,,
8355076,1438,8355076: [lworld] Incorrect declared_nonstatic_fields computation,merykitty,2025-04-19,2025-04-23,integrated,Independent,,4,,,
8355295,1440,8355295: [lworld] runtime/valhalla/inlinetypes/VolatileTest.java fails with -XX:+UseAtomicValueFlattening,fparain,2025-04-22,2025-04-22,integrated,Oracle,,0,,,
8355317,1441,8355317: [lworld] C2 Runtime load_unknown_inline should not return null-free type,TobiHartmann,2025-04-23,2025-04-23,integrated,Oracle,DE,0,,,
8355299,1442,"8355299: [lworld] C2 compilation fails with ""unexpected yanked node""",TobiHartmann,2025-04-24,2025-04-24,integrated,Oracle,DE,0,,,
8355560,1444,8355560: SetTag/GetTag should consider equal value objects as the same object,alexmenkov,2025-04-25,2025-04-30,integrated,Oracle,RU,5,,,
8354322,1445,8354322: [lworld] InlineKlass::collect_fields fails to look up flat fields declared in abstract super class,TobiHartmann,2025-04-25,2025-04-25,integrated,Oracle,DE,0,,,
8355397,1446,"8355397: [lworld] Parse::array_load fails with ""array can't be flat"" assert",merykitty,2025-04-27,2025-04-30,integrated,Independent,,3,,,
8335256,1447,8335256: [lworld] C2: Remove larval InlineTypeNode,merykitty,2025-04-27,2025-05-12,integrated,Independent,,15,,,
8354408,1448,8354408: [lworld] compiler/types/TestSubTypeCheckUniqueSubclass.java IR mismatches post jdk-25+16 merge,merykitty,2025-05-01,2025-05-05,integrated,Independent,,4,,,
8352068,1449,8352068: [lworld] test StrictFinalInstanceFieldsTest.java needs to be updated after fix for JDK-8351951,matias9927,2025-05-01,2025-06-04,integrated,Oracle,US,34,,,
8356088,1450,8356088: [lworld] dead methods in array code,fparain,2025-05-02,2025-05-02,integrated,Oracle,,0,,,
8356599,1451,8356599: [lworld] C2 incorrectly folds array object klass load for atomic arrays,TobiHartmann,2025-05-09,2025-05-09,integrated,Oracle,DE,0,,,
8366705,1452,8366705: [lworld] Re-work of arrays meta-data,fparain,2025-05-09,2025-09-08,integrated,Oracle,,122,,,
8348959,1453,8348959: [lworld] compiler/c2/TestMergeStores.java fails IR verification,TobiHartmann,2025-05-12,2025-05-12,integrated,Oracle,DE,0,,,
8357035,1454,8357035: [lworld] ValueTagMapTest missing -XX:+UnlockDiagnosticVMOptions,MrSimms,2025-05-15,2025-05-15,integrated,Oracle,,0,,,
,1455,Merge jdk,MrSimms,2025-05-15,2025-05-16,integrated|clean,Oracle,,1,,,
8356963,1456,"8356963: [lworld] MemNode::optimize_simple_memory_chain fails with ""sanity check for basic cases""",merykitty,2025-05-15,2025-05-20,integrated,Independent,,5,,,
8332886,1457,8332886: [lworld] TestBasicFunctionality::test21 counts incorrectly,merykitty,2025-05-15,2025-05-19,integrated,Independent,,4,,,
8357054,1458,8357054: [lworld] tools/javac/valhalla/value-objects/ test still using com.sun.tools.classfile,liach,2025-05-15,2025-05-21,integrated,Oracle,US,6,,,
,1459,Merge jdk,MrSimms,2025-05-16,2025-05-21,integrated|clean,Oracle,,5,,,
8346466,1460,8346466: [lworld] compiler/valhalla/inlinetypes/TestArrayCopyWithOops.java asserts using generational zgc,TobiHartmann,2025-05-16,2025-05-16,integrated,Oracle,DE,0,,,
8349630,1461,8349630: [lworld] runtime/valhalla/inlinetypes/ValuePreloadTest.java fails on linux-aarch64-debug after jdk-25+5,TobiHartmann,2025-05-16,2025-05-19,integrated,Oracle,DE,3,,,
8343420,1462,8343420: [lworld] compiler/gcbarriers/TestG1BarrierGeneration.java after merging JDK-8334060 in jdk-24+18,dafedafe,2025-05-19,2025-05-22,integrated,Oracle,,3,,,
8357156,1463,8357156: [lworld] ValueClass.newNullRestrictedAtomicArray and newNullableAtomicArray do not respect FlatArrayElementMaxOops,TobiHartmann,2025-05-20,2025-05-20,integrated,Oracle,DE,0,,,
8357384,1464,8357384: [lworld] AnnotationsTests.java fails if UseNullableValueFlattening is enabled by default,TobiHartmann,2025-05-20,2025-05-21,integrated,Oracle,DE,1,,,
8349945,1465,8349945: Implement strict static fields (proposed JVM feature),matias9927,2025-05-20,2025-06-10,integrated,Oracle,US,21,,,
8357410,1466,8357410: [lworld] Disable UseAtomicValueFlattening in ObjectMethods until JDK-8357373 is fixed,TobiHartmann,2025-05-21,2025-05-21,integrated,Oracle,DE,0,,,
8357454,1467,8357454: [lworld] trivial: removed modules still named in LoadableDescriptorsAttrTest2 & ValueBasedFlagsTest,MrSimms,2025-05-21,2025-05-21,integrated,Oracle,,0,,,
,1468,[lworld] Some more problem listing for JDK-8348972,TobiHartmann,2025-05-21,2025-05-21,integrated,Oracle,DE,0,,,
8357461,1469,8357461: [lworld] TestFlatInArraysFolding.java fails with UseNullableValueFlattening enabled by default,TobiHartmann,2025-05-21,2025-05-21,integrated,Oracle,DE,0,,,
8357474,1470,8357474: [lworld] Consolidate load/store flat inline types,merykitty,2025-05-21,2025-06-03,integrated,Independent,,13,,,
8357508,1471,8357508: [lworld] build with CDS disabled is broken,fparain,2025-05-21,2025-05-22,integrated,Oracle,,1,,,
8355614,1472,8355614: [lworld] SIGSEGV in InlineKlass::write_value_to_addr,TobiHartmann,2025-05-22,2025-05-23,integrated,Oracle,DE,1,,,
8357617,1473,"8357617: [lworld] trivial: remove remaining references to ""jdk.jdeps/com.sun.tools.classfile""",MrSimms,2025-05-23,2025-05-23,integrated,Oracle,,0,,,
8342488,1474,8342488: [lworld] compiler/c2/irTests/scalarReplacement/ScalarReplacementWithGCBarrierTests.java fails after merging jdk-24+13,dafedafe,2025-05-26,2025-05-27,integrated,Oracle,,1,,,
,1476,[lworld] Problem listing test until JDK-8357785 is fixed,TobiHartmann,2025-05-26,2025-05-26,integrated,Oracle,DE,0,,,
,1477,[lworld] Disabling assert until JDK-8325632 is fixed,TobiHartmann,2025-05-26,2025-05-26,integrated,Oracle,DE,0,,,
8353432,1478,"8353432: [lworld] Deoptimization needs to handle nullable, flat fields in non-value class holders",merykitty,2025-05-31,2025-06-04,integrated,Independent,,4,,,
,1479,Merge lworld,vicente-romero-oracle,2025-06-03,2025-06-03,integrated,Oracle,US,0,,,
,1480,[lworld] Enable all flattening by default,TobiHartmann,2025-06-04,2025-06-05,integrated,Oracle,DE,1,,,
8353180,1481,8353180: [lworld] C2: Meeting two constant TypeAryPtr with different nullness is wrongly treated as exact,chhagedorn,2025-06-05,2025-06-06,integrated,Oracle,SE,1,,,
8349110,1482,8349110: [lworld] Intrinsics for Unsafe.get/putFlatValue,merykitty,2025-06-06,2025-07-22,integrated,Independent,,46,,,
8358777,1483,8358777: [lworld] Allow explicit super invocation in canonical constructors,vicente-romero-oracle,2025-06-10,2025-06-11,integrated,Oracle,US,1,,,
8358093,1484,8358093: [lworld] Crash when passing invalid constant pool index to early_larval frame,matias9927,2025-06-11,2025-06-12,integrated,Oracle,US,1,,,
8344532,1485,8344532: [lworld] TestLWord.test88 IR mismatch after jdk-24+20,chhagedorn,2025-06-12,2025-06-12,integrated,Oracle,SE,0,,,
8332814,1486,"8332814: [lworld] Loop strip mining verification fails with ""nothing between inner and outer loop""",chhagedorn,2025-06-12,2025-06-12,integrated,Oracle,SE,0,,,
8359377,1487,8359377: [lworld] Fix cp indexes in larval stackmaps in redefinition,coleenp,2025-06-12,2025-06-16,integrated,Oracle,US,4,,,
8331551,1488,8331551: [lworld] compiler/gcbarriers/TestZGCUnrolling.java fails after merging jdk-23+6,dafedafe,2025-06-13,2025-06-16,integrated,Oracle,,3,,,
8336003,1489,"8336003: [lworld] TestLWorld::test151 triggers ""Should have been buffered"" assert",merykitty,2025-06-13,2025-07-02,integrated,Independent,,19,,,
8339481,1491,8339481: [lworld] C2: Rename InlineTypeNode::IsInit to NotNull,marc-chevalier,2025-06-23,2025-06-25,integrated,Oracle,CH,2,,,
8360530,1492,8360530: [lworld] CDS does not preload classes listed in the LoadableDescriptors attribute,matias9927,2025-06-25,2025-06-26,integrated,Oracle,US,1,,,
8359345,1494,8359345: [lworld] C2 crashes with -XX:ForceNonTearable=*,TobiHartmann,2025-06-30,2025-07-01,integrated,Oracle,DE,1,,,
8361218,1495,8361218: [lworld] Remove LockingMode from test,coleenp,2025-07-01,2025-07-03,integrated,Oracle,US,2,,,
8329234,1496,8329234: [lworld] compiler/gcbarriers/TestZGCBarrierElision.java fails after JDK-8329205,dafedafe,2025-07-02,2025-07-02,integrated,Oracle,,0,,,
8353182,1497,8353182: [lworld] C2: Multiple IR test failures in compiler/gcbarriers/TestZGCBarrierElision.java after JDK-8351569,dafedafe,2025-07-02,2025-07-03,integrated,Oracle,,1,,,
8361082,1498,8361082: [lworld] RewriteBytecodesInlineTest fails with SIGSEGV,matias9927,2025-07-02,2025-07-10,integrated,Oracle,US,8,,,
8361302,1499,8361302:,RogerRiggs,2025-07-02,2025-07-02,integrated,Oracle,US,0,,,
8361369,1500,8361369: [lworld] Treating primitives as isValue() leads to vm crash,liach,2025-07-03,2025-07-03,integrated,Oracle,US,0,,,
8361390,1501,8361390: [lworld] Assert during C2 compilation because EA does not properly handle null-free arrays,TobiHartmann,2025-07-04,2025-07-04,integrated,Oracle,DE,0,,,
8361166,1502,8361166: [lworld] TestG1BarrierGeneration still fails after JDK-8343420,dafedafe,2025-07-04,2025-07-08,integrated,Oracle,,4,,,
8361250,1503,8361250: [lworld] use more IRNode regexes in valhalla IR tests,marc-chevalier,2025-07-04,2025-07-10,integrated,Oracle,CH,6,,,
8361496,1504,8361496: [lworld] Treating interfaces as isValue() leads to failed assert,liach,2025-07-07,2025-07-18,integrated,Oracle,US,11,,,
8360653,1505,8360653: [lworld] LayoutIterationTest.java fails with -XX:ForceNonTearable=*,liach,2025-07-08,2025-08-05,integrated,Oracle,US,28,,,
8362181,1506,8362181: [lworld] Include verification for strict fields in ClassFile API,liach,2025-07-09,2025-09-22,integrated,Oracle,US,75,,,
,1507,Remove ensure_objArray and copying code and write a test,coleenp,2025-07-10,2025-07-28,integrated,Oracle,US,18,,,
8361465,1508,8361465: [lworld] testlibrary_tests/ir_framework/tests/TestPhaseIRMatching.java fails,marc-chevalier,2025-07-14,2025-07-15,integrated,Oracle,CH,1,,,
8354404,1509,8354404: [lworld] compiler/startup/StartupOutput.java crashes during AdapterHandlerLibrary::initialize() due to too little CodeCacheSize,marc-chevalier,2025-07-16,2025-07-25,integrated,Oracle,CH,9,,,
,1510,Merge lworld,vicente-romero-oracle,2025-07-16,2025-07-16,integrated|clean,Oracle,US,0,,,
8357785,1511,8357785: [lworld] TestResolvedJavaType fails due to unexpected getInstanceFields order,marc-chevalier,2025-07-17,2025-07-25,integrated,Oracle,CH,8,,,
8361307,1513,"8361307: [lworld] Clarify identity vs value in Class, Objects, and document limitations of value objects",RogerRiggs,2025-07-21,2025-07-24,integrated,Oracle,US,3,,,
8363846,1514,8363846: [lworld] Make Class.isIdentityClass() non-native,coleenp,2025-07-22,2025-07-24,integrated,Oracle,US,2,,,
8363956,1515,8363956: [lworld] Valhalla vauetypes tests enablePreview should be per test,RogerRiggs,2025-07-23,2025-07-23,integrated,Oracle,US,0,,,
,1516,Merge jdk,MrSimms,2025-07-24,2025-07-25,integrated|clean,Oracle,,1,,,
8364034,1517,8364034: [lworld] Pre-register boxing classes in class loaders,fparain,2025-07-24,2025-07-28,integrated,Oracle,,4,,,
